PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,DATE_DIFF,YEAR
P02014,1,0.2032,0.575,1.0,1.0,2,-1,1,0,0,0,-2,0.86,0.6799999999999999,0.86,0.8108651911468814,0.2539591552988956,0.1260968298664729,5679000,0.2909090909090909,0.9925373134328358
P06298,1,0.594,0.6,2.0,2.0,4,-2,1,0,-1,-1,1,0.4,0.6,0.96,0.688128772635815,0.3668207439207579,0.2104682027835811,8020500,0.5818181818181818,0.9835820895522388
P04173,1,0.3216,0.23,1.0,1.0,2,2,0,-1,-2,-1,3,0.62,0.5,0.8800000000000001,0.6921529175050302,0.2986710328664264,0.1525337854886406,8396250,0.12727272727272726,0.9965174129353234
P08552,0,0.3668,0.735,1.0,1.0,3,1,0,0,-1,-1,1,0.9199999999999999,1.0,0.64,0.8732394366197184,0.20235038956340035,0.15788496280820744,7110600,0.14545454545454545,0.9945273631840796
P02549,-3,0.6916,0.4,1.0,1.0,4,0,0,1,-2,0,3,0.4,0.86,0.44000000000000006,0.53420523138833,0.3885358798766569,0.20006257506484593,14158860,0.6727272727272727,0.982089552238806
P07189,0,0.4408,0.445,1.0,1.0,3,2,1,-1,0,0,3,0.54,0.72,0.4,0.5734406438631792,0.45718969593118153,0.49794814343819704,14510950,0.5272727272727272,0.9850746268656716
P09800,3,0.7304,0.335,3.0,2.0,5,0,1,-1,-2,1,1,0.6,0.9400000000000001,0.58,0.7525150905432596,0.6577990938306085,0.43548409886860245,16595470,0.5636363636363636,0.982089552238806
P06511,3,0.7456,0.23,3.0,2.0,5,2,1,-1,-2,0,2,0.54,0.4,0.62,0.5050301810865191,0.6469445748748376,0.4175896488731442,15913570,0.9272727272727272,0.9741293532338309
P09936,3,0.7104,0.98,2.0,1.0,4,1,0,1,1,1,3,0.6,0.9800000000000001,0.62,0.7826961770623743,0.33900248190405335,0.3576871448612751,10423510,0.8727272727272727,0.9731343283582089
P04448,0,0.4364,0.92,1.0,1.0,3,-2,0,-1,-1,-1,3,0.58,0.9,0.58,0.7122736418511066,0.32244934049650276,0.33301642090814587,12690600,0.14545454545454545,0.9960199004975124
P06861,-2,0.2848,0.59,1.0,1.0,2,-1,1,-1,-2,1,2,0.72,0.9199999999999999,0.6599999999999999,0.7344064386317908,0.4096432440782908,0.278333888434715,10606765,0.2,0.9940298507462687
P00400,0,0.318,0.08,1.0,1.0,2,-1,1,-1,-2,0,3,0.44000000000000006,0.5599999999999999,0.8,0.5995975855130785,0.4129809070231177,0.4225371160969308,12313350,0.3090909090909091,0.9935323383084577
P06876,0,0.3688,0.4,1.0,1.0,3,0,1,-1,-2,1,3,0.8,0.9199999999999999,0.5,0.7625754527162978,0.3376771735970941,0.10730614345838253,13289900,0.4,0.9885572139303482
P05520,1,0.5892,0.4,2.0,2.0,4,1,1,0,-2,1,2,0.72,0.4,0.82,0.6680080482897385,0.26314281010080065,0.20230720319738396,8352000,0.18181818181818182,0.9950248756218906
P05784,1,0.6796,0.05,2.0,2.0,4,2,1,-1,-1,-1,0,0.6,0.58,0.6799999999999999,0.6297786720321932,0.4295858818077043,0.2075352489377378,11423750,0.16363636363636364,0.9950248756218906
P02944,0,0.4104,0.025,1.0,1.0,3,0,0,1,-1,0,3,0.62,0.8,0.6799999999999999,0.7142857142857143,0.29827770900538864,0.16342386532231204,10120070,0.34545454545454546,0.991044776119403
P08343,-3,0.628,0.34,1.0,1.0,4,-2,0,1,0,-1,2,0.9,0.6,0.6799999999999999,0.7414486921529175,0.32740705055888575,0.1950787739324391,10738110,0.6,0.9825870646766169
P07598,2,0.5916,0.995,2.0,1.0,4,-1,0,0,1,0,2,0.45999999999999996,0.58,0.86,0.6599597585513078,0.3540128180892388,0.3772751587085314,8495640,0.4,0.9880597014925373
P03992,2,0.952,0.1,4.0,2.0,6,2,0,1,-2,0,2,0.8800000000000001,0.9800000000000001,0.58,0.7947686116700202,0.5267937905646992,0.2740202460613034,12341040,0.4,0.9890547263681592
P00005,0,0.2816,0.26,1.0,1.0,2,1,0,0,1,0,2,0.78,0.42000000000000004,0.44000000000000006,0.5372233400402414,0.1651147143777657,0.16396685540113645,6248450,0.7090909090909091,0.9830845771144279
P06750,2,0.53,0.695,1.0,1.0,3,2,1,0,-2,1,2,0.9,0.86,0.54,0.7484909456740444,0.3274090832403382,0.205347140218609,8477500,0.45454545454545453,0.9870646766169154
P09888,3,0.6232,0.245,2.0,1.0,4,-1,0,-1,1,1,2,0.9,0.76,0.96,0.8611670020120725,0.45970818825069465,0.17753151461935185,12564350,1.0,0.9696517412935324
P05990,0,0.4532,0.32,1.0,1.0,3,1,1,1,1,-1,2,0.82,0.86,0.8800000000000001,0.8591549295774648,0.3120816487485797,0.31930238895449176,9304960,0.09090909090909091,0.9970149253731343
P01925,2,0.7464,0.43,3.0,2.0,5,0,0,0,1,0,1,0.52,0.82,0.76,0.710261569416499,0.5389543073536317,0.45874991168841656,10822220,0.38181818181818183,0.9905472636815921
P03737,-2,0.3744,0.53,1.0,1.0,3,2,1,1,-1,1,2,0.52,0.5599999999999999,0.78,0.6619718309859155,0.35825197525820135,0.21892996639113452,9038260,0.43636363636363634,0.9885572139303482
P07961,3,0.6628,0.935,2.0,1.0,4,2,0,-1,1,-1,-1,0.6,0.58,0.45999999999999996,0.5533199195171027,0.40800795184984173,0.3723196172828292,10849950,0.9090909090909091,0.9741293532338309
P02140,0,0.3616,0.18,1.0,1.0,3,-1,0,1,1,-1,3,0.52,0.5599999999999999,0.86,0.641851106639839,0.2405251635800399,0.10236473188603264,8452080,0.21818181818181817,0.9945273631840796
P00010,0,0.3696,0.915,1.0,1.0,3,0,1,-1,-1,0,3,0.8400000000000001,0.6799999999999999,0.8,0.7686116700201208,0.41116368980467966,0.46274664163664075,13485100,0.5454545454545454,0.9875621890547264
P07072,2,0.8124,0.37,3.0,2.0,5,0,1,1,0,1,2,0.78,0.42000000000000004,0.82,0.6921529175050302,0.507034094166001,0.38362551851515425,11878140,0.2909090909090909,0.9915422885572139
P03421,3,0.778,0.315,3.0,2.0,5,-1,1,0,-1,0,2,0.45999999999999996,0.7,0.54,0.5955734406438632,0.42335977851902895,0.30978088634551526,10961920,0.2909090909090909,0.9925373134328358
P00283,0,0.5188,0.85,2.0,1.0,4,-1,0,0,-2,0,3,0.78,0.86,0.6599999999999999,0.7806841046277666,0.2870928793136041,0.2647328953078794,10088450,0.7090909090909091,0.9825870646766169
P05261,2,0.8716,0.66,3.0,2.0,5,-2,1,-1,1,1,1,0.8400000000000001,0.96,0.76,0.8490945674044266,0.5989763416205757,0.7209858600538953,17858980,0.5272727272727272,0.9855721393034826
P01280,0,0.3984,0.955,1.0,1.0,3,-1,1,0,-1,0,1,0.5,0.6,0.5,0.5432595573440645,0.26925609956886826,0.1290822660247676,9135400,0.509090909090909,0.9870646766169154
P03614,0,0.3876,0.88,1.0,1.0,3,-1,0,1,0,1,3,0.9400000000000001,0.74,0.45999999999999996,0.7203219315895373,0.2899935157461669,0.0872659743038524,8646380,0.7090909090909091,0.981094527363184
P09768,3,0.6024,0.9,2.0,1.0,4,0,0,1,-2,0,0,0.48,0.45999999999999996,0.9400000000000001,0.613682092555332,0.2963527596699738,0.17311290762103734,8576110,0.41818181818181815,0.9860696517412936
P01154,0,0.438,0.26,1.0,1.0,3,1,0,0,1,0,2,0.8400000000000001,0.96,0.78,0.8752515090543259,0.2806309849764514,0.21956580979198836,8367250,0.34545454545454546,0.9915422885572139
P02825,2,0.5316,0.22,1.0,1.0,3,-2,1,1,1,1,1,0.8800000000000001,0.86,0.48,0.7183098591549296,0.5000782582359171,0.47673721500590427,9840760,0.34545454545454546,0.991044776119403
P04522,1,0.452,0.65,1.0,1.0,3,1,1,1,-2,0,2,0.6,0.48,0.86,0.6720321931589537,0.25799301164116667,0.3586802716968945,8461500,0.09090909090909091,0.9975124378109452
P05489,1,0.5196,0.705,1.0,1.0,3,2,0,-1,1,1,1,0.82,0.72,0.9199999999999999,0.8350100603621732,0.46548811796057005,0.2365014483099686,10651250,0.6363636363636364,0.9825870646766169
P02321,1,0.2056,0.395,1.0,1.0,2,0,0,0,1,-1,0,0.64,0.8400000000000001,0.52,0.6559356136820925,0.11318580131351876,0.08742140269072779,3093500,0.6909090909090909,0.9815920398009951
P03117,2,0.6952,0.89,2.0,1.0,4,0,0,0,1,0,1,0.7,0.45999999999999996,0.8400000000000001,0.688128772635815,0.3354351259551062,0.32235847437954807,10646500,0.09090909090909091,0.9980099502487563
P00901,-1,0.7128,0.84,1.0,1.0,4,-1,0,0,-2,0,2,0.96,0.8800000000000001,0.86,0.9004024144869215,0.38138897189004817,0.3665203217569463,12105050,0.36363636363636365,0.9915422885572139
P04095,1,0.2996,0.66,1.0,1.0,2,-2,1,0,-2,-1,2,0.8,0.76,0.64,0.7283702213279679,0.22189258904669273,0.2042268447028189,5325000,0.8363636363636363,0.9771144278606965
P08127,0,0.5068,0.025,2.0,1.0,4,1,1,0,-2,-1,1,0.74,0.8400000000000001,0.8400000000000001,0.8148893360160966,0.23875368169428066,0.13277217630019883,9396600,0.43636363636363634,0.9870646766169154
P01770,1,0.2776,0.16,1.0,1.0,2,0,0,-1,0,0,-2,0.8400000000000001,0.9400000000000001,0.76,0.8430583501006037,0.27493439520612406,0.19601739990512812,6936250,0.6363636363636364,0.9835820895522388
P07769,-2,0.47,0.345,1.0,1.0,3,2,1,1,-1,1,1,0.8800000000000001,0.45999999999999996,0.82,0.7706237424547284,0.4254127867859444,0.32496644159828825,10732635,0.5272727272727272,0.9845771144278607
P00472,-3,0.7384,0.31,2.0,1.0,5,0,0,-1,-2,1,1,0.6,0.9400000000000001,0.4,0.6086519114688129,0.7818810840696722,0.4495210988988807,20244990,0.7636363636363637,0.981094527363184
P06784,2,0.5712,0.085,2.0,1.0,4,-1,1,-1,0,1,2,0.9,0.44000000000000006,0.9800000000000001,0.7987927565392355,0.658839826734233,0.36638507887485994,12964940,0.12727272727272726,0.9960199004975124
P06600,-2,0.3296,0.23,1.0,1.0,3,-1,1,1,1,1,-2,0.4,0.44000000000000006,0.6799999999999999,0.551307847082495,0.2723376446506939,0.2068105893158123,7881135,0.5272727272727272,0.9850746268656716
P07051,3,0.6548,0.785,2.0,1.0,4,-1,1,-1,-2,0,0,0.74,0.42000000000000004,0.8,0.6177062374245473,0.5198552324269606,0.48907055843199,13460460,0.6909090909090909,0.9805970149253731
P05476,2,0.8756,0.72,3.0,2.0,5,0,1,1,1,0,1,0.7,0.82,0.5,0.6599597585513078,0.5186356235555257,0.47327136383363105,13791820,0.21818181818181817,0.9940298507462687
P05987,-2,0.4512,0.615,1.0,1.0,3,1,1,0,1,-1,3,0.74,0.78,0.64,0.7022132796780685,0.33390451682145533,0.03901050655524268,9662810,0.6181818181818182,0.9825870646766169
P06340,1,0.4852,0.11,1.0,1.0,3,2,0,0,0,1,1,0.5599999999999999,0.72,0.78,0.7002012072434608,0.33047131784836603,0.2374017218235585,6918250,0.6,0.9830845771144279
P09606,3,0.7936,0.69,3.0,2.0,5,-2,1,-1,0,0,0,0.52,0.72,0.4,0.5774647887323944,0.49400358971544495,0.5696934831097789,15679400,0.6363636363636364,0.9805970149253731
P08363,-2,0.272,0.63,1.0,1.0,2,0,1,-1,-1,1,-1,0.62,0.78,0.72,0.7062374245472837,0.26186933517087735,0.13869258485481575,8588630,0.4,0.9880597014925373
P09991,3,0.6032,0.27,2.0,1.0,4,1,0,0,-1,1,-2,0.9400000000000001,1.0,0.74,0.9134808853118713,0.21010202028209554,0.27818855280023413,6890790,0.8545454545454545,0.9736318407960199
P00225,-3,0.8,0.51,2.0,1.0,5,-1,0,-1,-1,1,1,0.78,1.0,0.62,0.7965679971248109,0.7018716930813621,0.6758712568504557,20926890,0.7636363636363637,0.981094527363184
P09068,-3,0.6152,0.935,1.0,1.0,4,-1,1,-1,1,0,3,0.76,0.96,0.8800000000000001,0.8631790744466802,0.7101711314514768,0.2820944479769078,19964360,0.23636363636363636,0.9920398009950249
P00463,-1,0.6892,0.095,1.0,1.0,4,0,1,0,-2,-1,1,0.7,0.62,0.8,0.7293762575452717,0.4980455767835255,0.4565375803635409,12565070,0.6545454545454545,0.9840796019900497
P08781,0,0.4644,0.29,1.0,1.0,3,-1,1,1,-1,1,3,0.8800000000000001,0.9199999999999999,0.62,0.8229376257545272,0.30127794682911857,0.25644270849103257,10586920,0.6,0.982089552238806
P09764,3,0.6704,0.17,2.0,1.0,4,1,1,1,1,0,-1,0.62,0.82,0.8800000000000001,0.7927565392354124,0.30484327009661333,0.2385099060364752,9089160,0.509090909090909,0.9835820895522388
P00092,-1,0.6996,0.02,1.0,1.0,4,-1,0,0,0,1,2,0.78,0.7,0.8800000000000001,0.8098591549295776,0.46149593158807306,0.2291438318143741,11351890,0.3090909090909091,0.9935323383084577
P07349,2,0.8796,1.0,3.0,2.0,5,1,1,0,-2,0,3,0.82,0.9800000000000001,0.9800000000000001,0.937625754527163,0.5706844648254638,0.4121577295344213,12761560,0.32727272727272727,0.9900497512437811
P01009,0,0.4404,0.15,1.0,1.0,3,-1,0,0,-1,0,3,0.8800000000000001,0.62,0.44000000000000006,0.647887323943662,0.2738753681694281,0.12692039846186454,8982400,0.7272727272727273,0.9815920398009951
P09032,-2,0.496,0.025,2.0,2.0,4,1,1,1,0,1,2,1.0,0.64,0.78,0.8229376257545272,0.41080390518760634,0.1502972315580182,10636820,0.14545454545454545,0.9945273631840796
P08562,-2,0.5064,0.035,2.0,2.0,4,-1,0,1,-2,0,-1,0.6,0.74,0.9,0.7826961770623743,0.3054571398952356,0.2295495604606332,8122870,0.6909090909090909,0.9796019900497512
P00419,0,0.4084,0.795,1.0,1.0,3,-2,1,1,0,1,2,0.9800000000000001,0.9400000000000001,0.42000000000000004,0.8008048289738431,0.30296812145678215,0.16923527215106832,9315520,0.16363636363636364,0.9975124378109452
P04239,3,0.6852,0.36,2.0,1.0,4,2,1,0,-2,1,-1,0.54,0.48,0.9800000000000001,0.6498993963782697,0.2969808582387628,0.23912152683158225,7897470,0.6545454545454545,0.982089552238806
P09599,3,0.6252,0.79,2.0,1.0,4,1,0,0,1,-1,-1,0.5599999999999999,0.45999999999999996,0.9800000000000001,0.6458752515090543,0.17685446610605313,0.20395232183768836,5613270,0.6545454545454545,0.9800995024875622
P07253,0,0.3556,0.665,1.0,1.0,3,-1,0,-1,0,0,3,0.8400000000000001,0.9400000000000001,0.5599999999999999,0.8008048289738431,0.407375787918148,0.26969651093549724,12146250,0.2727272727272727,0.9920398009950249
P06627,3,0.77,0.085,3.0,2.0,5,0,1,1,-2,0,0,0.86,0.5,0.5599999999999999,0.6116700201207244,0.33707549988718616,0.3570472643594635,11055190,0.4909090909090909,0.9860696517412936
P05740,2,0.7164,0.535,3.0,2.0,5,0,0,0,-2,0,1,0.82,0.52,0.6599999999999999,0.6700201207243461,0.44540014350731055,0.25274472401368575,10434260,0.41818181818181815,0.9885572139303482
P09482,0,0.364,0.89,1.0,1.0,3,2,1,0,0,1,3,0.7,0.5,0.42000000000000004,0.5392354124748492,0.3080996257833446,0.09271404204640647,9186250,0.41818181818181815,0.9865671641791045
P03154,2,0.98,0.39,4.0,2.0,6,2,0,0,0,0,2,0.96,0.6799999999999999,0.9,0.8571428571428571,0.36668048890054294,0.4698479022214148,11638240,0.21818181818181817,0.9945273631840796
P03878,2,0.7052,0.775,2.0,1.0,4,-1,1,1,1,1,2,0.5,0.7,0.5,0.5633802816901409,0.35897764253670517,0.1677556746500338,10388400,0.4909090909090909,0.9865671641791045
P01507,0,0.468,0.025,1.0,1.0,3,-2,0,-1,1,1,2,0.9,0.9199999999999999,0.5,0.7927565392354124,0.3922099516018546,0.3769198938242448,12448500,0.6909090909090909,0.982089552238806
P04170,-2,0.5176,0.13,2.0,2.0,4,1,1,0,0,0,2,0.5,0.8,0.9400000000000001,0.7847082494969819,0.3165891198692579,0.3143892370888465,10383300,0.36363636363636365,0.9900497512437811
P03417,2,0.5544,0.505,2.0,1.0,4,1,1,-1,0,1,3,0.7,0.9800000000000001,0.6599999999999999,0.7726358148893361,0.5049434812922162,0.5292901767240944,13800700,0.09090909090909091,0.9980099502487563
P05231,1,0.6024,0.78,2.0,2.0,4,0,1,0,-1,-1,0,0.72,0.4,0.4,0.4989939637826962,0.26878146844973483,0.325503376025676,6450250,0.6363636363636364,0.9825870646766169
P02862,-3,0.732,0.165,2.0,1.0,5,-2,0,-1,0,0,3,0.78,0.9199999999999999,0.54,0.7233400402414488,0.781698142738957,0.5454829886658391,20787310,0.7818181818181819,0.9791044776119403
P00776,0,0.2976,0.56,1.0,1.0,2,-2,1,0,-1,-1,2,0.72,0.62,0.48,0.6116700201207244,0.17785149635845118,0.06541314681926909,6481200,0.509090909090909,0.9875621890547264
P00305,0,0.5192,0.375,2.0,1.0,4,1,1,0,0,-1,1,0.6,0.72,0.86,0.7303822937625755,0.2963466616256167,0.23542959800567212,9719400,0.07272727272727272,1.0
P00751,-3,0.646,0.905,1.0,1.0,4,-2,0,0,-1,-1,2,0.42000000000000004,0.9199999999999999,0.5,0.5804828973843058,0.300205707362982,0.31799234969368495,9845950,0.5454545454545454,0.9865671641791045
P03091,2,0.7856,0.175,3.0,2.0,5,-1,0,0,-2,1,1,0.9800000000000001,0.96,0.58,0.818913480885312,0.389475995048388,0.4274805462197596,10084580,0.34545454545454546,0.991044776119403
P01272,0,0.3248,0.105,1.0,1.0,3,2,0,0,1,-1,1,0.82,1.0,0.6599999999999999,0.8490945674044266,0.2276694697343895,0.1750345676769512,7226100,0.18181818181818182,0.9960199004975124
P03694,-2,0.508,0.35,2.0,2.0,4,0,1,-1,-2,1,0,0.48,0.86,0.9400000000000001,0.7907444668008049,0.48865255579202416,0.323502992501085,14569565,0.2,0.9950248756218906
P01753,1,0.418,0.295,1.0,1.0,3,2,0,0,0,-1,-1,0.9199999999999999,0.9,0.9400000000000001,0.9275653923541248,0.13079390439486058,0.10823669522915594,3574750,0.6363636363636364,0.9835820895522388
P07454,0,0.4372,0.255,1.0,1.0,3,-2,0,0,-2,-1,3,0.9199999999999999,0.9800000000000001,0.76,0.9014084507042255,0.2756946180693185,0.12364227248412915,8750400,0.21818181818181817,0.9930348258706467
P07901,0,0.3736,0.145,1.0,1.0,3,-1,0,1,-2,-1,2,0.86,0.4,0.42000000000000004,0.5472837022132797,0.19625031252477332,0.1154873285493687,7151680,0.2545454545454545,0.9920398009950249
P02177,3,0.6468,0.855,2.0,1.0,4,-1,0,0,-2,-1,3,0.8,0.42000000000000004,0.54,0.5553319919517102,0.32939399667859853,0.15494393476044852,8528890,0.7636363636363637,0.9796019900497512
P05995,3,0.7976,0.435,3.0,2.0,5,2,0,0,0,-1,-2,0.72,0.52,0.8400000000000001,0.6700201207243461,0.3150097263807497,0.18600135242882088,8376880,0.5272727272727272,0.9850746268656716
P10012,3,0.7036,0.04,2.0,1.0,4,0,1,0,-2,0,3,0.96,0.7,1.0,0.8611670020120725,0.4504594876423131,0.16925949475681512,11978830,0.5272727272727272,0.9825870646766169
P05821,2,0.7872,0.63,3.0,2.0,5,-2,1,1,0,0,3,0.64,0.5,0.52,0.5533199195171027,0.6633239220182088,0.42157628606897385,13053180,0.2,0.9940298507462687
P03762,1,0.314,0.515,1.0,1.0,2,-1,0,1,0,-1,-2,0.64,0.8400000000000001,0.52,0.6559356136820925,0.19808785655773528,0.1255598954390852,4146875,0.5818181818181818,0.9845771144278607
P03670,3,0.7824,0.055,3.0,2.0,5,-2,0,1,-2,1,0,0.5599999999999999,0.9,0.6,0.7303822937625755,0.3597368490591734,0.2703404285382667,9566290,0.3090909090909091,0.9920398009950249
P05190,1,0.4168,0.135,1.0,1.0,3,-1,0,1,0,0,0,0.72,0.64,0.45999999999999996,0.5955734406438632,0.28653694093637505,0.29059860114451813,5998500,0.09090909090909091,0.9975124378109452
P07762,-3,0.6264,0.105,1.0,1.0,4,-1,0,1,-2,-1,1,0.74,0.5,0.9800000000000001,0.7806841046277666,0.31475360851774836,0.2315297584804352,11470100,0.4727272727272727,0.9860696517412936
P07891,2,0.552,0.835,2.0,1.0,4,-1,0,-1,1,0,2,0.62,0.9800000000000001,0.9800000000000001,0.8772635814889337,0.5277776083876567,0.39003441628566526,12076560,0.509090909090909,0.9850746268656716
P01511,1,0.4188,0.26,1.0,1.0,3,-2,1,0,1,0,-2,0.82,0.6799999999999999,0.82,0.7826961770623743,0.3383459257949309,0.15085435149019488,6794000,0.9090909090909091,0.9761194029850746
P01363,0,0.39,0.4,1.0,1.0,3,-1,0,0,-2,1,1,0.5,0.7,0.58,0.607645875251509,0.20516971873786743,0.26079268477306444,8074850,0.2,0.9955223880597015
P05250,0,0.4144,0.76,1.0,1.0,3,2,0,0,-2,-1,3,0.4,0.8,0.45999999999999996,0.5814889336016097,0.22813393744626098,0.06712487762537722,8313550,0.3090909090909091,0.9915422885572139
P04159,-3,0.784,0.28,2.0,1.0,5,1,0,1,-2,1,2,0.8400000000000001,0.4,0.4,0.5573440643863179,0.5143426003280748,0.15715828463580303,12976220,0.6545454545454545,0.982089552238806
P02008,2,0.9752,0.765,4.0,2.0,6,2,0,0,-2,1,1,0.86,0.52,0.64,0.6740442655935615,0.3740306650323908,0.21567000736770925,11871500,0.09090909090909091,0.9980099502487563
P09033,-1,0.7008,0.815,1.0,1.0,4,2,0,1,-2,-1,2,0.6599999999999999,0.9800000000000001,0.44000000000000006,0.6448692152917506,0.4264077843568901,0.2419676830068328,11987190,0.43636363636363634,0.9865671641791045
P01285,0,0.5088,0.96,2.0,1.0,4,-2,0,1,-1,1,2,0.58,0.82,0.45999999999999996,0.6438631790744468,0.28561105453481067,0.05489448027371544,9065140,0.4727272727272727,0.9880597014925373
P09422,-2,0.3136,0.085,1.0,1.0,2,0,0,0,-2,0,3,0.96,0.4,0.52,0.6317907444668008,0.3584816682623216,0.1825577053118156,9044045,0.41818181818181815,0.9865671641791045
P02977,2,0.9844,0.92,4.0,2.0,6,1,0,1,-2,0,1,0.72,0.82,0.52,0.6740442655935615,0.45222487148371515,0.3079419868592364,12712980,0.509090909090909,0.9865671641791045
P05870,0,0.3644,0.49,1.0,1.0,3,1,0,-1,1,1,3,0.58,0.5,0.4,0.4969818913480886,0.3040871125963237,0.06968641818310271,11507600,0.509090909090909,0.9855721393034826
P06982,2,0.932,0.005,4.0,2.0,6,2,1,-1,0,0,3,0.48,0.44000000000000006,0.48,0.4708249496981891,0.6228318911458428,0.31922770258677247,19768320,0.2909090909090909,0.9915422885572139
P09379,3,0.6692,0.43,2.0,1.0,4,0,0,0,-1,-1,1,0.5,0.96,0.8,0.8028169014084507,0.29314417199737375,0.2568585298896862,8483250,0.8181818181818182,0.9761194029850746
P05466,0,0.4684,0.05,1.0,1.0,3,0,0,-1,1,-1,3,0.8,0.8800000000000001,0.96,0.8919027001850535,0.45646097963049914,0.4816180700638871,14035050,0.12727272727272726,0.9965174129353234
P09802,3,0.7864,0.3,3.0,2.0,5,-2,0,0,0,0,0,0.6799999999999999,0.9,0.72,0.7967806841046278,0.32285892580915965,0.2828958125170315,9343170,0.10909090909090909,0.9945273631840796
P04583,1,0.34,0.625,1.0,1.0,2,-1,1,-1,1,0,-1,0.8,0.45999999999999996,0.6,0.6217303822937625,0.3290972251865493,0.17050897750325492,7039250,0.8545454545454545,0.9766169154228855
P06789,-3,0.6488,0.185,1.0,1.0,4,2,0,0,-2,0,2,0.62,0.5599999999999999,0.58,0.5925553319919518,0.31032744465516576,0.25110162392386026,11308830,0.43636363636363634,0.9875621890547264
P09740,3,0.7752,0.025,3.0,2.0,5,0,0,0,1,0,3,0.5599999999999999,0.74,0.7,0.688128772635815,0.3757808037628999,0.46646077451781875,11554330,0.6181818181818182,0.9805970149253731
P08503,-3,0.7468,0.69,2.0,1.0,5,-1,1,0,-2,1,1,0.9800000000000001,0.7,0.7,0.8028169014084507,0.3432131815326825,0.2181286018510108,13507780,0.43636363636363634,0.9865671641791045
P03947,-2,0.3164,0.36,1.0,1.0,2,0,1,1,0,-1,-1,1.0,0.96,0.6799999999999999,0.8370221327967807,0.24667402497352434,0.05156992763496533,6387040,0.2909090909090909,0.9920398009950249
P08482,-3,0.7832,0.41,2.0,1.0,5,-1,0,-1,-2,-1,2,0.58,0.64,0.52,0.5744466800804829,0.6037582247373268,0.23982398239823982,19801690,0.4,0.9875621890547264
P07603,-3,0.6404,0.54,1.0,1.0,4,-2,0,1,-2,0,1,0.5,0.76,0.96,0.7535211267605635,0.5141281524348474,0.22974939695804442,12646540,0.6909090909090909,0.9800995024875622
P06374,1,0.6468,0.8,2.0,2.0,4,0,1,-1,0,0,3,0.52,0.8800000000000001,0.72,0.7122736418511066,0.530026770414728,0.5848245374996215,14486250,0.6363636363636364,0.982089552238806
P00831,0,0.406,0.525,1.0,1.0,3,2,0,-1,0,1,1,0.62,0.82,0.78,0.7525150905432596,0.36792550629013276,0.1178611439125564,11677750,0.6727272727272727,0.9830845771144279
P01646,-1,0.6288,0.555,1.0,1.0,4,1,1,0,-1,0,1,0.8800000000000001,0.76,0.82,0.8279678068410463,0.32435497935811985,0.42120890988181386,12274630,0.5272727272727272,0.9865671641791045
